Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:Intensity,ns1:TriggerMethod,ns1:Value,ns1:Value2,ns1:Time,ns1:DistanceMeters3,ns1:AltitudeMeters,ns1:Value4,ns1:Speed,ns1_LatitudeDegrees,ns1_LongitudeDegrees,ns1:Name
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:42Z,0,,,,,,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:43Z,0,7,136,,,,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:45Z,0,7,137,,,,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:47Z,0,7,137,11.84,,,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:49Z,2.5,7,137,11.84,-27.489489,153.032813,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:51Z,8,7,143,11.84,-27.489484,153.03281,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:53Z,15.5,7,147,11.84,-27.489461,153.032804,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:55Z,23.5,8,145,13.21,-27.489414,153.032795,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:57Z,31.5,8,145,13.22,-27.489344,153.032777,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:42:59Z,41,8,145,16.35,-27.489276,153.032759,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:01Z,50.5,9,145,17.110001,-27.489207,153.032745,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:03Z,60,9,145,17.17,-27.489124,153.032733,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:05Z,70,9,145,17.610001,-27.489039,153.032723,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:07Z,80,9,146,17.639999,-27.488953,153.032711,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:09Z,90,9,147,17.82,-27.488866,153.032694,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:11Z,100,10,147,18.290001,-27.488782,153.032669,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:13Z,110.5,10,147,17.299999,-27.488695,153.032643,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:15Z,121.5,10,148,20.48,-27.488607,153.032616,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:17Z,132,10,148,19.25,-27.488518,153.032586,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:19Z,142,10,152,18.82,-27.488425,153.032541,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:21Z,153,11,149,17.91,-27.488337,153.032505,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:23Z,165,11,149,21.540001,-27.488248,153.032466,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:25Z,177,11,145,21.4,-27.48816,153.032426,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:27Z,190.5,11,141,21.950001,-27.488055,153.032396,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:29Z,204,11,139,22.139999,-27.487949,153.032383,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:31Z,216,11,138,21.43,-27.487829,153.032331,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:33Z,227,11,138,22.02,-27.487743,153.032251,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:35Z,239.5,11,140,20.85,-27.487662,153.032198,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:37Z,253.5,11,140,23.620001,-27.487554,153.032142,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:39Z,268,11,140,24.52,-27.487466,153.032105,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:41Z,284,9,144,28.26,-27.487333,153.032055,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:43Z,300,9,148,29.58,-27.487214,153.03201,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:45Z,316,8,152,26.690001,-27.487076,153.031948,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:47Z,331.5,8,157,29.02,-27.486939,153.031885,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:49Z,346,8,157,27.18,-27.486814,153.031823,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:51Z,359.5,8,157,24.76,-27.48669,153.03174,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:53Z,371.5,8,157,23.120001,-27.486579,153.031664,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:55Z,381.5,8,157,20.459999,-27.486476,153.031595,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:57Z,390.5,8,158,18.07,-27.486381,153.031531,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:43:59Z,395,8,163,16.360001,-27.486303,153.031504,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:01Z,395,9,169,16.360001,-27.486217,153.031512,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:03Z,406.5,9,173,16.360001,,,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:05Z,427.5,9,181,18.200001,-27.486064,153.031565,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:07Z,444.5,9,181,21.370001,-27.486064,153.031565,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:09Z,458.5,9,181,25.26,-27.4859,153.031613,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:11Z,470.5,8,182,22.75,-27.485768,153.031651,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:13Z,486,8,182,25.360001,-27.485624,153.03169,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:15Z,504.5,8,179,30.860001,-27.485516,153.031685,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:17Z,520.5,8,176,30.27,-27.485386,153.031619,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:19Z,533.5,8,176,25.030001,-27.485239,153.031547,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:21Z,543,8,174,19.950001,-27.485097,153.031507,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:23Z,551,8,175,17.9,-27.484987,153.031478,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:25Z,559.5,9,176,15.18,-27.484914,153.031449,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:27Z,569,9,176,16.360001,-27.484852,153.031391,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:29Z,578.5,9,176,17.43,-27.484812,153.03132,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:31Z,589,9,176,17.91,-27.484779,153.031234,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:33Z,603.5,9,176,22.32,-27.484747,153.031145,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:35Z,619,9,175,25.860001,-27.48471,153.031047,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:37Z,633.5,9,175,25.719999,-27.484655,153.030906,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:39Z,648,9,175,23.879999,-27.484597,153.030772,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:41Z,662,9,175,24.24,-27.484494,153.030677,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:43Z,676,9,175,25.67,-27.484374,153.030679,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:45Z,690,8,175,26.059999,-27.484259,153.030747,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:47Z,701,8,175,23.370001,-27.484156,153.030832,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:49Z,708.5,8,176,16.68,-27.484072,153.03094,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:51Z,718,8,176,13.97,-27.483998,153.031028,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:53Z,733.5,8,176,25.18,-27.483945,153.031053,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:55Z,749.5,7,176,26.59,-27.483869,153.031064,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:57Z,761.5,7,176,23.52,-27.483707,153.03104,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:44:59Z,771.5,7,175,20.540001,-27.483593,153.030994,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:01Z,781.5,7,175,20.32,-27.483495,153.03093,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:03Z,792.5,7,175,20.540001,-27.483418,153.030895,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:05Z,806,7,175,20.540001,-27.483334,153.030853,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:07Z,821.5,7,174,24.620001,-27.483241,153.030805,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:09Z,837,7,171,27.17,-27.483083,153.030683,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:11Z,852,4,171,28.5,-27.483032,153.030634,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:13Z,864.5,4,171,25.379999,-27.48293,153.030533,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:15Z,873,3,174,19.360001,-27.482821,153.030443,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:17Z,879,3,173,14.32,-27.482711,153.030396,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:19Z,884.5,3,173,10.94,-27.482639,153.030383,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:21Z,890.5,1,173,10.32,-27.482581,153.030368,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:23Z,897,1,172,11.15,-27.48254,153.030335,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:25Z,903.5,0,172,11.52,-27.482525,153.030298,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:27Z,910.5,0,171,11.83,-27.482515,153.030218,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:29Z,917.5,0,171,11.74,-27.482516,153.030151,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:31Z,925.5,-1,169,14.86,-27.482505,153.030086,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:33Z,935,-1,168,16,-27.482461,153.030035,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:35Z,945.5,-2,168,18.27,-27.482398,153.029985,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:37Z,957,-2,165,20.23,-27.482349,153.02991,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:39Z,968,-2,161,20.370001,-27.482327,153.029806,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:41Z,978.5,-2,161,18.629999,-27.482322,153.029691,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:43Z,989.5,-2,162,19.629999,-27.482314,153.029581,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:45Z,1001,-3,162,20.07,-27.482304,153.029476,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:47Z,1012.5,-3,161,20.77,-27.482297,153.029365,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:49Z,1023.5,-3,158,20.530001,-27.482287,153.029251,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:51Z,1035,-3,157,20.67,-27.482273,153.029136,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:53Z,1048,-3,157,20.1,-27.482258,153.029022,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:55Z,1061.5,-3,157,22.120001,-27.482242,153.028905,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:57Z,1073,-3,157,21.68,-27.482223,153.02879,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:45:59Z,1083,-3,157,20.75,-27.482193,153.028646,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:01Z,1093,-3,157,18.67,-27.482161,153.02853,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:03Z,1102.5,-3,157,18.129999,-27.482142,153.028441,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:05Z,1112.5,-3,157,17.76,-27.482139,153.028338,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:07Z,1123,-3,157,19.139999,-27.482141,153.028243,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:09Z,1133.5,-3,157,18.58,-27.482137,153.02814,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:11Z,1144.5,-3,156,19.540001,-27.482122,153.028032,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:13Z,1155.5,-3,156,18.209999,-27.482107,153.027926,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:15Z,1166,-2,157,19.860001,-27.482099,153.027816,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:17Z,1176,-2,157,17.379999,-27.482099,153.02771,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:19Z,1186,-2,156,18.469999,-27.482107,153.0276,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:21Z,1196,-2,156,18.02,-27.482121,153.027501,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:23Z,1205,-2,155,17.540001,-27.482147,153.027402,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:25Z,1213,-1,154,13.46,-27.482185,153.027309,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:27Z,1220.5,-1,154,14.6,-27.482226,153.027231,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:29Z,1228.5,-1,154,13.27,-27.482268,153.027173,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:31Z,1237.5,0,149,16.48,-27.482312,153.027112,Coros Wearables
Biking,2019-09-20T22:42:42Z,2019-09-20T22:42:42Z,963,4091.899902,Active,Manual,182,138,2019-09-20T22:46:33Z,1246,0,145,15.68,-27.482358,153.027052,Coros Wearables
